transaction_id,date,transaction_type,amount,is_inflow,payment_method,status,reference_number,description,category
-12750.0,2022-06-30,,13886.9,0.0,,,-367256.0,,
-12751.0,2022-06-30,,25194.25,0.0,,,-695747.0,,
-12752.0,2022-06-30,,87170.88,0.0,,,-292183.0,,
-12753.0,2022-06-30,,47083.76,0.0,,,-210668.0,,
-12754.0,2022-06-30,,67441.72,1.0,,,-964773.0,,
-12755.0,2022-06-30,,50873.93,0.0,,,-628601.0,,
-12756.0,2022-06-30,,32381.01,0.0,,,-901137.0,,
-12757.0,2022-06-30,,90601.81,1.0,,,-999751.0,,
-12758.0,2022-06-30,,69675.48,1.0,,,-712808.0,,
-12759.0,2022-06-30,,73500.16,0.0,,,-169484.0,,
-12760.0,2022-06-30,,14570.36,0.0,,,-377072.0,,
-12761.0,2022-06-30,,96285.41,0.0,,,-165104.0,,
-12762.0,2022-07-01,,25430.13,0.0,,,-269636.0,,
-12763.0,2022-07-01,,16419.32,1.0,,,-294795.0,,
-12764.0,2022-07-01,,15638.14,0.0,,,-423143.0,,
-12765.0,2022-07-01,,87355.77,0.0,,,-318942.0,,
-12766.0,2022-07-01,,48185.26,0.0,,,-436204.0,,
-12767.0,2022-07-01,,71039.09,0.0,,,-308913.0,,
-12768.0,2022-07-01,,47588.67,0.0,,,-771622.0,,
-12769.0,2022-07-01,,75899.59,0.0,,,-675039.0,,
-12770.0,2022-07-01,,24206.31,0.0,,,-476824.0,,
-12771.0,2022-07-01,,72634.21,1.0,,,-141907.0,,
-12772.0,2022-07-02,,22955.23,0.0,,,-667759.0,,
-12773.0,2022-07-02,,98497.14,0.0,,,-986190.0,,
-12774.0,2022-07-02,,22051.18,0.0,,,-817277.0,,
-12775.0,2022-07-02,,27423.21,0.0,,,-923772.0,,
-12776.0,2022-07-02,,21236.54,0.0,,,-890012.0,,
-12777.0,2022-07-02,,22388.46,1.0,,,-251927.0,,
-12778.0,2022-07-02,,89941.7,0.0,,,-898063.0,,
-12779.0,2022-07-02,,42015.97,0.0,,,-577720.0,,
-12780.0,2022-07-02,,84008.24,0.0,,,-932066.0,,
-12781.0,2022-07-02,,21927.02,0.0,,,-441680.0,,
-12782.0,2022-07-03,,50110.09,1.0,,,-397200.0,,
-12783.0,2022-07-03,,7644.97,1.0,,,-648283.0,,
-12784.0,2022-07-03,,3806.46,0.0,,,-160041.0,,
-12785.0,2022-07-03,,40968.71,0.0,,,-181021.0,,
-12786.0,2022-07-03,,84846.26,0.0,,,-263217.0,,
-12787.0,2022-07-03,,87617.82,0.0,,,-321070.0,,
-12788.0,2022-07-03,,27673.01,1.0,,,-380502.0,,
-12789.0,2022-07-03,,43151.44,0.0,,,-115849.0,,
-12790.0,2022-07-03,,30129.33,0.0,,,-153915.0,,
-12791.0,2022-07-03,,90184.7,0.0,,,-730396.0,,
-12792.0,2022-07-03,,40933.74,0.0,,,-599790.0,,
-12793.0,2022-07-03,,41586.42,0.0,,,-320213.0,,
-12794.0,2022-07-03,,4075.25,0.0,,,-253468.0,,
-12795.0,2022-07-03,,98424.42,0.0,,,-610537.0,,
-12796.0,2022-07-03,,7029.22,1.0,,,-398064.0,,
-12797.0,2022-07-04,,36597.93,0.0,,,-236663.0,,
-12798.0,2022-07-04,,47949.81,0.0,,,-721514.0,,
-12799.0,2022-07-04,,88225.75,0.0,,,-629596.0,,
-12800.0,2022-07-04,,50561.14,0.0,,,-155695.0,,
-12801.0,2022-07-04,,23362.34,1.0,,,-523900.0,,
-12802.0,2022-07-04,,45616.54,1.0,,,-760073.0,,
-12803.0,2022-07-04,,44282.11,1.0,,,-682436.0,,
-12804.0,2022-07-04,,20369.4,0.0,,,-702968.0,,
-12805.0,2022-07-04,,68465.78,0.0,,,-295351.0,,
-12806.0,2022-07-04,,99136.24,0.0,,,-282826.0,,
-12807.0,2022-07-04,,64020.56,0.0,,,-583359.0,,
-12808.0,2022-07-04,,92479.33,0.0,,,-555832.0,,
-12809.0,2022-07-05,,14162.97,0.0,,,-427609.0,,
-12810.0,2022-07-05,,7416.73,0.0,,,-561554.0,,
-12811.0,2022-07-05,,33941.91,0.0,,,-625586.0,,
-12812.0,2022-07-05,,37969.45,1.0,,,-962236.0,,
-12813.0,2022-07-05,,58654.5,0.0,,,-560171.0,,
-12814.0,2022-07-05,,28584.22,0.0,,,-971812.0,,
-12815.0,2022-07-05,,95093.64,0.0,,,-975484.0,,
-12816.0,2022-07-05,,60113.02,0.0,,,-437155.0,,
-12817.0,2022-07-05,,91568.98,1.0,,,-153253.0,,
-12818.0,2022-07-05,,92260.06,0.0,,,-794307.0,,
-12819.0,2022-07-05,,47091.74,0.0,,,-308584.0,,
-12820.0,2022-07-06,,88347.01,0.0,,,-910665.0,,
-12821.0,2022-07-06,,62976.11,0.0,,,-840762.0,,
-12822.0,2022-07-06,,51139.73,0.0,,,-549994.0,,
-12823.0,2022-07-06,,97783.41,0.0,,,-406169.0,,
-12824.0,2022-07-06,,24208.27,0.0,,,-780356.0,,
-12825.0,2022-07-06,,93258.95,0.0,,,-554407.0,,
-12826.0,2022-07-06,,68796.37,0.0,,,-660343.0,,
-12827.0,2022-07-07,,66895.18,0.0,,,-987292.0,,
-12828.0,2022-07-07,,8517.7,0.0,,,-692373.0,,
-12829.0,2022-07-07,,44859.66,0.0,,,-365176.0,,
-12830.0,2022-07-07,,80046.17,0.0,,,-314246.0,,
-12831.0,2022-07-07,,29718.98,0.0,,,-577886.0,,
-12832.0,2022-07-07,,17262.26,0.0,,,-749804.0,,
-12833.0,2022-07-07,,47171.2,0.0,,,-740238.0,,
-12834.0,2022-07-07,,22099.58,0.0,,,-852268.0,,
-12835.0,2022-07-07,,48309.4,0.0,,,-398531.0,,
-12836.0,2022-07-07,,52225.75,0.0,,,-349088.0,,
-12837.0,2022-07-07,,90284.29,0.0,,,-520872.0,,
-12838.0,2022-07-07,,18043.31,1.0,,,-574265.0,,
-12839.0,2022-07-07,,92102.71,0.0,,,-874916.0,,
-12840.0,2022-07-07,,11998.33,0.0,,,-305102.0,,
-12841.0,2022-07-07,,48896.19,0.0,,,-728508.0,,
-12842.0,2022-07-08,,902.44,0.0,,,-771204.0,,
-12843.0,2022-07-08,,95639.51,0.0,,,-305954.0,,
-12844.0,2022-07-08,,82652.03,0.0,,,-936224.0,,
-12845.0,2022-07-08,,94010.62,0.0,,,-629357.0,,
-12846.0,2022-07-08,,62692.88,0.0,,,-254733.0,,
-12847.0,2022-07-08,,77955.42,1.0,,,-761377.0,,
-12848.0,2022-07-08,,64655.75,0.0,,,-795837.0,,
-12849.0,2022-07-08,,84472.42,0.0,,,-919705.0,,
-12850.0,2022-07-08,,68507.92,1.0,,,-665549.0,,
-12851.0,2022-07-08,,67924.13,0.0,,,-808627.0,,
-12852.0,2022-07-08,,98503.98,0.0,,,-862219.0,,
-12853.0,2022-07-08,,35036.44,1.0,,,-947478.0,,
-12854.0,2022-07-08,,5625.26,0.0,,,-589418.0,,
-12855.0,2022-07-08,,54629.22,0.0,,,-637700.0,,
-12856.0,2022-07-08,,24614.15,0.0,,,-369037.0,,
-12857.0,2022-07-09,,14680.27,0.0,,,-600656.0,,
-12858.0,2022-07-09,,51736.89,1.0,,,-864213.0,,
-12859.0,2022-07-09,,95336.96,0.0,,,-783084.0,,
-12860.0,2022-07-09,,33925.84,1.0,,,-258197.0,,
-12861.0,2022-07-09,,68936.94,0.0,,,-428263.0,,
-12862.0,2022-07-09,,67868.84,0.0,,,-186422.0,,
-12863.0,2022-07-09,,37787.41,0.0,,,-172628.0,,
-12864.0,2022-07-09,,74785.17,1.0,,,-453795.0,,
-12865.0,2022-07-09,,753.03,0.0,,,-826127.0,,
-12866.0,2022-07-09,,78685.23,0.0,,,-493554.0,,
-12867.0,2022-07-09,,98725.74,0.0,,,-359447.0,,
-12868.0,2022-07-09,,344.04,0.0,,,-636437.0,,
-12869.0,2022-07-09,,60844.11,0.0,,,-755585.0,,
-12870.0,2022-07-09,,17034.25,0.0,,,-560807.0,,
-12871.0,2022-07-09,,59795.05,0.0,,,-412635.0,,
-12872.0,2022-07-10,,69354.03,0.0,,,-227683.0,,
-12873.0,2022-07-10,,81032.06,0.0,,,-995306.0,,
-12874.0,2022-07-10,,67867.25,0.0,,,-896906.0,,
-12875.0,2022-07-10,,99632.62,0.0,,,-748970.0,,
-12876.0,2022-07-10,,86115.26,0.0,,,-313983.0,,
-12877.0,2022-07-10,,75974.73,1.0,,,-648176.0,,
-12878.0,2022-07-10,,30940.63,0.0,,,-290162.0,,
-12879.0,2022-07-10,,66091.82,1.0,,,-718924.0,,
-12880.0,2022-07-10,,42568.97,0.0,,,-925634.0,,
-12881.0,2022-07-10,,72577.6,1.0,,,-538726.0,,
-12882.0,2022-07-11,,51173.82,0.0,,,-920497.0,,
-12883.0,2022-07-11,,10568.01,0.0,,,-829284.0,,
-12884.0,2022-07-11,,54425.65,0.0,,,-427150.0,,
-12885.0,2022-07-11,,54228.42,0.0,,,-187427.0,,
-12886.0,2022-07-11,,44306.97,0.0,,,-405968.0,,
-12887.0,2022-07-11,,25346.4,0.0,,,-374510.0,,
-12888.0,2022-07-11,,58765.29,0.0,,,-765152.0,,
-12889.0,2022-07-11,,32596.41,0.0,,,-540886.0,,
-12890.0,2022-07-11,,58684.69,0.0,,,-312027.0,,
-12891.0,2022-07-11,,19708.91,0.0,,,-265123.0,,
-12892.0,2022-07-11,,81308.72,0.0,,,-120939.0,,
-12893.0,2022-07-11,,80588.4,0.0,,,-572376.0,,
-12894.0,2022-07-12,,11120.01,0.0,,,-566291.0,,
-12895.0,2022-07-12,,74218.15,0.0,,,-203288.0,,
-12896.0,2022-07-12,,66035.94,0.0,,,-745599.0,,
-12897.0,2022-07-12,,76748.2,0.0,,,-299152.0,,
-12898.0,2022-07-12,,75540.99,0.0,,,-979652.0,,
-12899.0,2022-07-12,,94515.5,0.0,,,-660094.0,,
-12900.0,2022-07-12,,3821.42,0.0,,,-186957.0,,
-12901.0,2022-07-12,,91119.05,0.0,,,-569757.0,,
-12902.0,2022-07-12,,27687.4,0.0,,,-556504.0,,
-12903.0,2022-07-12,,34036.86,0.0,,,-163721.0,,
-12904.0,2022-07-12,,98397.3,0.0,,,-239683.0,,
-12905.0,2022-07-12,,4052.66,0.0,,,-577366.0,,
-12906.0,2022-07-12,,3575.31,1.0,,,-345714.0,,
-12907.0,2022-07-13,,81032.96,0.0,,,-704249.0,,
-12908.0,2022-07-13,,27412.15,0.0,,,-284799.0,,
-12909.0,2022-07-13,,10323.65,0.0,,,-573775.0,,
-12910.0,2022-07-13,,16454.77,0.0,,,-364539.0,,
-12911.0,2022-07-13,,89155.64,0.0,,,-102187.0,,
-12912.0,2022-07-13,,15056.62,0.0,,,-302753.0,,
-12913.0,2022-07-13,,40072.14,1.0,,,-942574.0,,
-12914.0,2022-07-13,,49717.48,0.0,,,-112319.0,,
-12915.0,2022-07-13,,47110.92,0.0,,,-167928.0,,
-12916.0,2022-07-13,,14599.74,0.0,,,-239551.0,,
-12917.0,2022-07-13,,67643.86,0.0,,,-763120.0,,
-12918.0,2022-07-13,,94571.39,0.0,,,-638863.0,,
-12919.0,2022-07-13,,11177.57,1.0,,,-539750.0,,
-12920.0,2022-07-14,,31721.39,0.0,,,-796350.0,,
-12921.0,2022-07-14,,2138.74,0.0,,,-724506.0,,
-12922.0,2022-07-14,,53127.63,0.0,,,-598502.0,,
-12923.0,2022-07-14,,60638.92,0.0,,,-749292.0,,
-12924.0,2022-07-14,,28672.87,0.0,,,-362816.0,,
-12925.0,2022-07-14,,24765.93,0.0,,,-113196.0,,
-12926.0,2022-07-14,,74415.24,0.0,,,-311096.0,,
-12927.0,2022-07-14,,52557.06,0.0,,,-552119.0,,
-12928.0,2022-07-14,,54401.91,0.0,,,-300222.0,,
-12929.0,2022-07-14,,62782.13,0.0,,,-975120.0,,
-12930.0,2022-07-14,,5635.44,0.0,,,-890825.0,,
-12931.0,2022-07-14,,86875.51,0.0,,,-921110.0,,
-12932.0,2022-07-14,,25240.97,0.0,,,-308156.0,,
-12933.0,2022-07-14,,54744.98,0.0,,,-344469.0,,
-12934.0,2022-07-14,,32733.5,0.0,,,-745281.0,,
-12935.0,2022-07-15,,18981.55,0.0,,,-127120.0,,
-12936.0,2022-07-15,,96738.88,0.0,,,-867379.0,,
-12937.0,2022-07-15,,24381.59,0.0,,,-812534.0,,
-12938.0,2022-07-15,,20527.56,0.0,,,-649827.0,,
-12939.0,2022-07-15,,32697.18,0.0,,,-759562.0,,
-12940.0,2022-07-15,,56892.07,0.0,,,-642605.0,,
-12941.0,2022-07-15,,32414.45,0.0,,,-466993.0,,
-12942.0,2022-07-16,,48866.37,1.0,,,-986730.0,,
-12943.0,2022-07-16,,46314.04,1.0,,,-351305.0,,
-12944.0,2022-07-16,,29374.34,1.0,,,-602122.0,,
-12945.0,2022-07-16,,29443.48,0.0,,,-147031.0,,
-12946.0,2022-07-16,,92697.43,0.0,,,-733112.0,,
-12947.0,2022-07-16,,62091.4,0.0,,,-324898.0,,
-12948.0,2022-07-16,,63592.65,0.0,,,-700076.0,,
-12949.0,2022-07-16,,51080.04,0.0,,,-218982.0,,
-12950.0,2022-07-16,,84021.56,0.0,,,-111458.0,,
-12951.0,2022-07-16,,59253.01,0.0,,,-617095.0,,
-12952.0,2022-07-16,,2232.39,0.0,,,-986356.0,,
-12953.0,2022-07-17,,10059.39,0.0,,,-281713.0,,
-12954.0,2022-07-17,,74379.49,0.0,,,-960342.0,,
-12955.0,2022-07-17,,90664.37,0.0,,,-396020.0,,
-12956.0,2022-07-17,,99937.83,1.0,,,-234604.0,,
-12957.0,2022-07-17,,7505.39,0.0,,,-547286.0,,
-12958.0,2022-07-17,,55532.84,1.0,,,-115204.0,,
-12959.0,2022-07-17,,8073.22,0.0,,,-267219.0,,
-12960.0,2022-07-17,,8963.34,1.0,,,-878021.0,,
-12961.0,2022-07-18,,69805.95,0.0,,,-633272.0,,
-12962.0,2022-07-18,,62626.27,0.0,,,-424147.0,,
-12963.0,2022-07-18,,36429.34,0.0,,,-697750.0,,
-12964.0,2022-07-18,,89745.31,0.0,,,-665940.0,,
-12965.0,2022-07-18,,76914.16,0.0,,,-928192.0,,
-12966.0,2022-07-18,,27101.31,1.0,,,-335281.0,,
-12967.0,2022-07-18,,83809.15,0.0,,,-970536.0,,
-12968.0,2022-07-18,,85324.69,0.0,,,-336062.0,,
-12969.0,2022-07-18,,13270.05,0.0,,,-181988.0,,
-12970.0,2022-07-18,,87132.29,1.0,,,-203207.0,,
-12971.0,2022-07-19,,87235.27,0.0,,,-996958.0,,
-12972.0,2022-07-19,,73076.28,1.0,,,-542681.0,,
-12973.0,2022-07-19,,93500.46,0.0,,,-689364.0,,
-12974.0,2022-07-19,,19365.79,0.0,,,-651054.0,,
-12975.0,2022-07-19,,78669.24,0.0,,,-915993.0,,
-12976.0,2022-07-19,,15422.59,0.0,,,-429286.0,,
-12977.0,2022-07-19,,93975.95,0.0,,,-425766.0,,
-12978.0,2022-07-20,,75100.88,0.0,,,-748323.0,,
-12979.0,2022-07-20,,9256.39,0.0,,,-163401.0,,
-12980.0,2022-07-20,,45827.29,0.0,,,-675266.0,,
-12981.0,2022-07-20,,22136.61,0.0,,,-608841.0,,
-12982.0,2022-07-20,,11109.73,0.0,,,-468051.0,,
-12983.0,2022-07-20,,93755.83,1.0,,,-110174.0,,
-12984.0,2022-07-21,,94607.16,1.0,,,-663434.0,,
-12985.0,2022-07-21,,79092.59,0.0,,,-152901.0,,
-12986.0,2022-07-21,,13680.08,1.0,,,-255308.0,,
-12987.0,2022-07-21,,46545.67,1.0,,,-647295.0,,
-12988.0,2022-07-21,,50156.98,0.0,,,-310940.0,,
-12989.0,2022-07-21,,48308.6,0.0,,,-687849.0,,
-12990.0,2022-07-21,,14164.7,1.0,,,-432642.0,,
-12991.0,2022-07-21,,32371.91,0.0,,,-267806.0,,
-12992.0,2022-07-21,,60635.56,0.0,,,-330382.0,,
-12993.0,2022-07-21,,2059.57,0.0,,,-241192.0,,
-12994.0,2022-07-21,,56451.62,1.0,,,-324449.0,,
-12995.0,2022-07-21,,49344.95,0.0,,,-242613.0,,
-12996.0,2022-07-21,,52137.79,0.0,,,-706928.0,,
-12997.0,2022-07-21,,61642.16,0.0,,,-282758.0,,
-12998.0,2022-07-21,,52012.29,0.0,,,-521622.0,,
-12999.0,2022-07-22,,44792.69,1.0,,,-601051.0,,
-13000.0,2022-07-22,,27845.24,0.0,,,-775954.0,,
-13001.0,2022-07-22,,99601.52,0.0,,,-579952.0,,
-13002.0,2022-07-22,,42797.93,0.0,,,-738627.0,,
-13003.0,2022-07-22,,56052.91,0.0,,,-119829.0,,
-13004.0,2022-07-22,,56665.35,0.0,,,-724616.0,,
-13005.0,2022-07-23,,67132.74,0.0,,,-752712.0,,
-13006.0,2022-07-23,,29749.81,0.0,,,-666582.0,,
-13007.0,2022-07-23,,88386.55,0.0,,,-170773.0,,
-13008.0,2022-07-23,,2804.13,0.0,,,-645246.0,,
-13009.0,2022-07-23,,55797.36,0.0,,,-847788.0,,
-13010.0,2022-07-24,,15760.85,0.0,,,-993633.0,,
-13011.0,2022-07-24,,22133.14,0.0,,,-901777.0,,
-13012.0,2022-07-24,,23139.51,0.0,,,-847060.0,,
-13013.0,2022-07-24,,42125.52,0.0,,,-467547.0,,
-13014.0,2022-07-24,,82282.34,0.0,,,-903776.0,,
-13015.0,2022-07-24,,47381.66,0.0,,,-736188.0,,
-13016.0,2022-07-24,,95807.01,0.0,,,-349414.0,,
-13017.0,2022-07-24,,36296.69,1.0,,,-364733.0,,
-13018.0,2022-07-24,,18964.54,0.0,,,-771077.0,,
-13019.0,2022-07-24,,87183.25,0.0,,,-608537.0,,
-13020.0,2022-07-24,,69041.13,1.0,,,-294576.0,,
-13021.0,2022-07-25,,23571.01,0.0,,,-340890.0,,
-13022.0,2022-07-25,,63502.59,0.0,,,-659646.0,,
-13023.0,2022-07-25,,79561.72,0.0,,,-160704.0,,
-13024.0,2022-07-25,,13980.47,1.0,,,-891412.0,,
-13025.0,2022-07-25,,11013.49,1.0,,,-790407.0,,
-13026.0,2022-07-25,,47446.14,0.0,,,-246273.0,,
-13027.0,2022-07-25,,54978.6,0.0,,,-315527.0,,
-13028.0,2022-07-26,,14624.48,0.0,,,-847152.0,,
-13029.0,2022-07-26,,16129.07,0.0,,,-797110.0,,
-13030.0,2022-07-26,,81357.31,0.0,,,-731271.0,,
-13031.0,2022-07-26,,43956.66,0.0,,,-322258.0,,
-13032.0,2022-07-26,,75863.72,0.0,,,-193146.0,,
-13033.0,2022-07-26,,52297.89,0.0,,,-597597.0,,
-13034.0,2022-07-26,,31979.61,0.0,,,-769069.0,,
-13035.0,2022-07-26,,49631.46,1.0,,,-216250.0,,
-13036.0,2022-07-26,,17411.15,0.0,,,-910655.0,,
-13037.0,2022-07-27,,37883.55,0.0,,,-733281.0,,
-13038.0,2022-07-27,,49126.23,1.0,,,-723476.0,,
-13039.0,2022-07-27,,67814.25,0.0,,,-792344.0,,
-13040.0,2022-07-27,,65623.62,0.0,,,-552797.0,,
-13041.0,2022-07-27,,45101.62,1.0,,,-726251.0,,
-13042.0,2022-07-27,,14854.92,0.0,,,-131500.0,,
-13043.0,2022-07-27,,3995.41,0.0,,,-469666.0,,
-13044.0,2022-07-27,,1226.92,0.0,,,-641082.0,,
-13045.0,2022-07-27,,87063.54,0.0,,,-829034.0,,
-13046.0,2022-07-27,,9840.74,0.0,,,-730222.0,,
-13047.0,2022-07-27,,79633.04,0.0,,,-355557.0,,
-13048.0,2022-07-27,,52638.39,0.0,,,-360506.0,,
-13049.0,2022-07-27,,14726.19,1.0,,,-520786.0,,
-13050.0,2022-07-28,,70329.57,0.0,,,-526025.0,,
-13051.0,2022-07-28,,12304.55,0.0,,,-911486.0,,
-13052.0,2022-07-28,,17402.76,0.0,,,-248923.0,,
-13053.0,2022-07-28,,22248.42,0.0,,,-709212.0,,
-13054.0,2022-07-28,,94166.97,0.0,,,-294909.0,,
-13055.0,2022-07-29,,20464.54,0.0,,,-718724.0,,
-13056.0,2022-07-29,,79888.42,0.0,,,-912738.0,,
-13057.0,2022-07-29,,40984.56,0.0,,,-688256.0,,
-13058.0,2022-07-29,,739.49,0.0,,,-423253.0,,
-13059.0,2022-07-29,,65602.13,0.0,,,-111406.0,,
-13060.0,2022-07-29,,59600.15,0.0,,,-678036.0,,
-13061.0,2022-07-29,,98856.03,0.0,,,-875443.0,,
-13062.0,2022-07-29,,78974.29,0.0,,,-830564.0,,
-13063.0,2022-07-29,,83213.12,1.0,,,-580267.0,,
-13064.0,2022-07-30,,99595.42,0.0,,,-548163.0,,
-13065.0,2022-07-30,,47684.47,0.0,,,-374135.0,,
-13066.0,2022-07-30,,68120.91,0.0,,,-113325.0,,
-13067.0,2022-07-30,,39513.88,0.0,,,-513862.0,,
-13068.0,2022-07-30,,34970.49,0.0,,,-339139.0,,
-13069.0,2022-07-30,,69347.24,0.0,,,-498618.0,,
-13070.0,2022-07-30,,23265.54,0.0,,,-805861.0,,
-13071.0,2022-07-30,,44701.13,1.0,,,-105481.0,,
-13072.0,2022-07-30,,95880.97,0.0,,,-911265.0,,
-13073.0,2022-07-30,,48244.05,0.0,,,-749633.0,,
-13074.0,2022-07-30,,91511.02,1.0,,,-727337.0,,
-13075.0,2022-07-31,,83003.24,0.0,,,-463793.0,,
-13076.0,2022-07-31,,42939.01,0.0,,,-577240.0,,
-13077.0,2022-07-31,,63059.34,1.0,,,-814315.0,,
-13078.0,2022-07-31,,77230.35,0.0,,,-592395.0,,
-13079.0,2022-07-31,,90132.84,0.0,,,-456169.0,,
-13080.0,2022-07-31,,15181.56,0.0,,,-793655.0,,
-13081.0,2022-07-31,,67570.14,1.0,,,-213445.0,,
-13082.0,2022-07-31,,91386.46,0.0,,,-135700.0,,
-13083.0,2022-07-31,,68955.12,0.0,,,-987802.0,,
-13084.0,2022-07-31,,8229.98,0.0,,,-983521.0,,
-13085.0,2022-08-01,,76595.38,1.0,,,-610083.0,,
-13086.0,2022-08-01,,87511.07,0.0,,,-809627.0,,
-13087.0,2022-08-01,,45532.07,0.0,,,-227959.0,,
-13088.0,2022-08-01,,33489.88,0.0,,,-799703.0,,
-13089.0,2022-08-01,,76846.64,0.0,,,-103364.0,,
-13090.0,2022-08-01,,7589.95,1.0,,,-195499.0,,
-13091.0,2022-08-02,,2182.54,0.0,,,-532410.0,,
-13092.0,2022-08-02,,52332.43,0.0,,,-507781.0,,
-13093.0,2022-08-02,,29035.7,0.0,,,-309116.0,,
-13094.0,2022-08-02,,22781.69,0.0,,,-962687.0,,
-13095.0,2022-08-02,,43849.84,1.0,,,-141942.0,,
-13096.0,2022-08-02,,44412.46,0.0,,,-347278.0,,
-13097.0,2022-08-02,,26448.37,0.0,,,-272736.0,,
-13098.0,2022-08-02,,79102.11,0.0,,,-661928.0,,
-13099.0,2022-08-02,,17621.7,0.0,,,-738950.0,,
-13100.0,2022-08-03,,16477.97,0.0,,,-100978.0,,
-13101.0,2022-08-03,,98712.34,0.0,,,-883327.0,,
-13102.0,2022-08-03,,49909.33,1.0,,,-597691.0,,
-13103.0,2022-08-03,,68383.16,0.0,,,-239223.0,,
-13104.0,2022-08-03,,98429.27,0.0,,,-387596.0,,
-13105.0,2022-08-03,,92762.72,0.0,,,-664992.0,,
-13106.0,2022-08-03,,7482.86,0.0,,,-309768.0,,
-13107.0,2022-08-03,,10421.38,0.0,,,-765551.0,,
-13108.0,2022-08-03,,86513.4,0.0,,,-147488.0,,
-13109.0,2022-08-03,,40914.38,1.0,,,-527655.0,,
-13110.0,2022-08-04,,95260.32,0.0,,,-503262.0,,
-13111.0,2022-08-04,,86908.98,0.0,,,-374271.0,,
-13112.0,2022-08-04,,43912.05,1.0,,,-857793.0,,
-13113.0,2022-08-04,,49608.05,0.0,,,-794800.0,,
-13114.0,2022-08-04,,77096.31,0.0,,,-604231.0,,
-13115.0,2022-08-04,,70458.69,0.0,,,-735514.0,,
-13116.0,2022-08-04,,19044.16,1.0,,,-380323.0,,
-13117.0,2022-08-04,,60866.42,0.0,,,-521201.0,,
-13118.0,2022-08-04,,10007.04,0.0,,,-643513.0,,
-13119.0,2022-08-04,,61912.63,0.0,,,-637446.0,,
-13120.0,2022-08-04,,72291.41,0.0,,,-576375.0,,
-13121.0,2022-08-04,,46569.18,0.0,,,-501623.0,,
-13122.0,2022-08-04,,73091.62,0.0,,,-821485.0,,
-13123.0,2022-08-05,,34952.45,0.0,,,-821577.0,,
-13124.0,2022-08-05,,52618.09,0.0,,,-382011.0,,
-13125.0,2022-08-05,,12584.72,0.0,,,-197315.0,,
-13126.0,2022-08-05,,80029.33,0.0,,,-229674.0,,
-13127.0,2022-08-05,,15780.69,1.0,,,-350928.0,,
-13128.0,2022-08-05,,57855.45,0.0,,,-648649.0,,
-13129.0,2022-08-05,,69596.82,0.0,,,-494684.0,,
-13130.0,2022-08-05,,72659.29,0.0,,,-665065.0,,
-13131.0,2022-08-05,,44245.05,1.0,,,-828217.0,,
-13132.0,2022-08-05,,3698.62,0.0,,,-748775.0,,
-13133.0,2022-08-05,,87506.55,0.0,,,-522980.0,,
-13134.0,2022-08-06,,61863.58,0.0,,,-934950.0,,
-13135.0,2022-08-06,,91163.05,1.0,,,-700823.0,,
-13136.0,2022-08-06,,72502.93,0.0,,,-303482.0,,
-13137.0,2022-08-06,,49077.48,0.0,,,-456630.0,,
-13138.0,2022-08-06,,72167.92,1.0,,,-867895.0,,
-13139.0,2022-08-06,,21481.61,0.0,,,-123681.0,,
-13140.0,2022-08-07,,16997.59,0.0,,,-170510.0,,
-13141.0,2022-08-07,,29607.05,0.0,,,-992824.0,,
-13142.0,2022-08-07,,99814.83,0.0,,,-572092.0,,
-13143.0,2022-08-07,,22470.58,0.0,,,-846465.0,,
-13144.0,2022-08-07,,53950.68,0.0,,,-557751.0,,
-13145.0,2022-08-07,,25034.87,0.0,,,-245841.0,,
-13146.0,2022-08-07,,15309.44,0.0,,,-959283.0,,
-13147.0,2022-08-07,,59134.19,0.0,,,-794114.0,,
-13148.0,2022-08-07,,42370.78,0.0,,,-754446.0,,
-13149.0,2022-08-07,,17522.23,0.0,,,-294226.0,,
-13150.0,2022-08-07,,64282.94,1.0,,,-754448.0,,
-13151.0,2022-08-07,,7225.44,0.0,,,-357185.0,,
-13152.0,2022-08-08,,11344.01,0.0,,,-311646.0,,
-13153.0,2022-08-08,,54843.72,0.0,,,-393270.0,,
-13154.0,2022-08-08,,35192.34,0.0,,,-352924.0,,
-13155.0,2022-08-08,,56127.36,0.0,,,-122078.0,,
-13156.0,2022-08-08,,45755.29,0.0,,,-239454.0,,
-13157.0,2022-08-08,,45100.46,1.0,,,-349789.0,,
-13158.0,2022-08-08,,24058.21,1.0,,,-338484.0,,
-13159.0,2022-08-08,,70279.55,0.0,,,-706173.0,,
-13160.0,2022-08-08,,56094.4,0.0,,,-544169.0,,
-13161.0,2022-08-08,,4009.78,0.0,,,-282905.0,,
-13162.0,2022-08-08,,50578.79,0.0,,,-767360.0,,
-13163.0,2022-08-09,,33417.14,1.0,,,-154728.0,,
-13164.0,2022-08-09,,38806.38,0.0,,,-784199.0,,
-13165.0,2022-08-09,,28472.9,0.0,,,-758401.0,,
-13166.0,2022-08-09,,38454.84,1.0,,,-217663.0,,
-13167.0,2022-08-09,,84172.69,0.0,,,-608569.0,,
-13168.0,2022-08-09,,21259.44,1.0,,,-673014.0,,
-13169.0,2022-08-09,,49665.77,0.0,,,-308094.0,,
-13170.0,2022-08-09,,39008.38,0.0,,,-158005.0,,
-13171.0,2022-08-09,,20894.22,0.0,,,-663516.0,,
-13172.0,2022-08-10,,61388.65,0.0,,,-734495.0,,
